label,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z
pushup,0.5852965831756591,0.06752748489379883,2.7584103008848615e-05,0.648783016204834,0.013616625467936199,2.2647889636573382e-05,0.5554567337036133,0.0,7.23664425095194e-06,0.7733757972717286,0.0,0.000223249415284954,0.5048611640930176,0.0,1.7956683223019354e-05,0.8852171897888184,0.0,0.00044965415145270526,0.3771178722381592,0.0,0.0034682259429246187,0.8267311096191406,0.12677297592163086,0.04148746654391289,0.26869711875915525,0.20137882232666016,0.26343441009521484,0.6600991725921631,0.4308421770731608,0.16196215152740479,0.2788076400756836,0.5743766148885091,0.4122738540172577,0.7933714866638184,0.34133993784586586,0.8853575587272644,0.4435453414916992,0.3104509671529134,0.9509045481681824,0.776856517791748,0.7985938390096029,0.5220738649368286,0.27948627471923826,0.6839597702026368,0.7289518713951111,0.7195769309997558,0.9772163391113281,0.09594658017158508,0.31394927501678466,0.8490605036417643,0.1842561513185501
pushup,0.5460072040557862,0.056274731953938804,4.130966408411041e-05,0.6130276203155518,0.0029355684916178384,3.853584348689765e-05,0.5183712482452393,0.0,9.275726370105986e-06,0.740765905380249,0.0,0.0003791410708799958,0.47202296257019044,0.0,2.2995103790890425e-05,0.8394205093383789,0.0,0.0003849761269520968,0.3385768890380859,0.0,0.004448282532393932,0.6815975189208985,0.16310224533081055,0.03955690935254097,0.2224142074584961,0.19800656636555988,0.27414458990097046,0.38254971504211427,0.501537291208903,0.21253809332847595,0.30547831058502195,0.6277032216389974,0.5044103860855103,0.7813228607177735,0.3834207534790039,0.7014914751052856,0.4297489643096924,0.35441500345865884,0.8758220672607422,0.7326886177062988,0.6545139948527018,0.41452860832214355,0.2275062084197998,0.5541779200236002,0.627282977104187,0.679865837097168,0.9090677261352539,0.12534181773662567,0.3073209285736084,0.7988232930501302,0.23034198582172394
pushup,0.5764693260192871,0.0,0.0005455787177197635,0.6265712738037109,0.0,0.00026807692483998835,0.5389827728271485,0.0,0.00014773714065086097,0.7238667011260986,0.0,0.0008457610383629799,0.48244519233703614,0.0,0.0002714608854148537,0.8063619613647461,0.0,0.006894654594361782,0.3686012506484985,0.0,0.029116276651620865,0.8477043151855469,0.16255127588907878,0.19008317589759827,0.18672027587890624,0.1366422971089681,0.4877009093761444,0.7912020683288574,0.46450993220011394,0.4321003258228302,0.22813665866851807,0.4031622886657715,0.7175131440162659,0.7502887725830079,0.42028926213582357,0.8777488470077515,0.45994229316711427,0.42584622701009117,0.92638099193573,0.8153609275817871,0.7982289632161458,0.18821270763874054,0.4858907699584961,0.8143840789794922,0.32271966338157654,0.7291658401489258,0.8581222534179688,0.01144327037036419,0.5096876144409179,0.8860240936279297,0.018613215535879135
pushup,0.534466552734375,0.09080543518066406,7.12646433385089e-05,0.615683126449585,0.016961956024169923,3.8550067984033376e-05,0.4803488731384277,0.008193651835123697,2.125912214978598e-05,0.7650036811828613,0.0,0.00012399317347444594,0.4035048007965088,0.0,3.788990215980448e-05,0.813322925567627,0.0,0.00035354759893380105,0.3183261871337891,0.0,0.0035420458298176527,0.7583222389221191,0.064479128519694,0.05959378555417061,0.1923548936843872,0.052884387969970706,0.39884841442108154,0.5746967792510986,0.2995917320251465,0.5998370051383972,0.36238975524902345,0.3823092460632324,0.8961489200592041,0.7430542945861817,0.4013798713684082,0.6733695864677429,0.40998544692993166,0.40011542638142905,0.8504739999771118,0.7254773139953613,0.8697606404622396,0.04009108245372772,0.43411526679992674,0.9014975229899088,0.10930166393518448,0.6064876079559326,0.9175294240315756,0.001410490134730935,0.5026037216186523,0.9877045949300131,0.0027885998133569956
pushup,0.5727756977081299,0.05791629155476888,0.0007914198795333505,0.5942469596862793,0.016777610778808592,0.0001267019979422912,0.5421191215515136,0.01682392756144206,0.0003871028602588922,0.6322669982910156,0.0,0.00019006106595043093,0.4770385265350342,0.0,0.00168384809512645,0.703112268447876,0.0,0.01977323368191719,0.3802009105682373,0.0,0.05087884142994881,0.7786604881286621,0.16055949529012045,0.3262370824813843,0.2802282333374023,0.13374163309733073,0.5655226111412048,0.7953598976135254,0.4071112314860026,0.589704155921936,0.31539461612701414,0.4342979431152344,0.7858931422233582,0.6719635009765625,0.3427451451619466,0.9523746967315674,0.47304482460021974,0.34325488408406574,0.9661190509796143,0.6480843544006347,0.832317860921224,0.7524785399436951,0.5272231101989746,0.8236794153849284,0.8151670098304749,0.6195558071136474,1.0,0.10945020616054535,0.575716495513916,1.0,0.13561668992042542
pushup,0.502147102355957,0.09020773569742839,4.6200253564165905e-05,0.5484653949737549,0.030282878875732423,8.054266800172627e-06,0.4573831081390381,0.024465084075927734,2.0915829736622982e-05,0.632388687133789,0.0,2.047954694717191e-05,0.3757303714752197,0.0,8.298421744257212e-05,0.6976001262664795,0.0,0.0008014116901904345,0.3211978912353516,0.0,0.005556969437748194,0.7332711219787598,0.058374913533528645,0.1221870481967926,0.2977296352386475,0.09778849283854167,0.5962774753570557,0.7547307968139648,0.3116648991902669,0.5564751029014587,0.3130749225616455,0.43441632588704426,0.8883581757545471,0.6789818286895752,0.22953745524088542,0.9192642569541931,0.43085317611694335,0.22178033192952473,0.9654613733291626,0.6557637691497803,0.799270757039388,0.6889196038246155,0.44227166175842286,0.7562145233154297,0.8444087505340576,0.6072509288787842,1.0,0.06623310595750809,0.4531008243560791,0.9803608576456706,0.11742206662893295
pushup,0.5207040309906006,0.027356847127278646,4.8702691856306046e-05,0.5508057117462158,0.0,5.900782980461372e-06,0.49294161796569824,0.0,2.2390146114048548e-05,0.6116433143615723,0.0,2.3705035346210934e-05,0.44091224670410156,0.0,0.00018894927052315325,0.6741045475006103,0.0,0.0011854673502966762,0.36615581512451173,0.0,0.020490584895014763,0.6931379318237305,0.029922898610432944,0.14409765601158142,0.30119571685791013,0.09091068903605143,0.825023353099823,0.6936764717102051,0.22729984919230142,0.565248429775238,0.3020624160766602,0.41849985122680666,0.9468897581100464,0.6559935569763183,0.2501732190450033,0.9438494443893433,0.4544426441192627,0.25177043279012046,0.9846888780593872,0.6447197914123535,0.7012020111083984,0.834444522857666,0.44795379638671873,0.6991174062093098,0.9513934254646301,0.6133041381835938,0.9379682540893555,0.20808742940425873,0.4687163829803467,0.9622107187906901,0.3898063600063324
pushup,0.5369744777679444,0.0836274782816569,0.00014931325858924538,0.5862187385559082,0.02910312016805013,4.407879532664083e-05,0.49677610397338867,0.022365283966064454,6.346896407194436e-05,0.6590909957885742,0.0,7.257600373122841e-05,0.4145819664001465,0.0,0.00015303281543310732,0.6965975761413574,0.0,0.0030585303902626038,0.35368945598602297,0.0,0.002537661464884877,0.7486917018890381,0.02087437311808268,0.25210681557655334,0.3327629089355469,0.010354900360107422,0.1740717738866806,0.7642977714538575,0.30897076924641925,0.6343271732330322,0.32266247272491455,0.22171805699666342,0.5675473213195801,0.6480697631835938,0.15355660120646158,0.9325962066650391,0.4227933406829834,0.15781787236531575,0.9161523580551147,0.6514090538024903,0.6536171595255534,0.8934828042984009,0.4493964195251465,0.6684343973795573,0.869303286075592,0.6301936626434326,0.8730613072713216,0.3374039828777313,0.4906134605407715,0.9062133153279622,0.296160489320755
pushup,0.5461574077606202,0.06590452194213867,4.9243495595874265e-05,0.5853678703308105,0.02625268300374349,1.256659106729785e-05,0.5209447383880615,0.02022091547648112,1.5865469322307035e-05,0.6504110336303711,0.0,9.227072587236762e-05,0.4680172443389893,0.0,0.00010372445831308141,0.6900551795959473,0.0,0.0047102076932787895,0.3992414951324463,0.0,0.011946754530072212,0.7436554908752442,0.0486789067586263,0.372158408164978,0.35877811908721924,0.08380654652913412,0.597785472869873,0.7674315929412842,0.31353820164998375,0.7464711666107178,0.3425112009048462,0.335017458597819,0.8590030670166016,0.6403492450714111,0.20409981409708658,0.9869189858436584,0.4535513877868652,0.21362123489379883,0.9906815886497498,0.6306746006011963,0.576588503519694,0.9851710200309753,0.4646133899688721,0.6231327056884766,0.9907816052436829,0.5878328323364258,0.7687472661336263,0.8607749342918396,0.5007386207580566,0.8713610331217448,0.889643132686615
pushup,0.5704541683197022,0.04252557754516602,1.607645936019253e-05,0.6041098594665527,0.007871023813883464,4.163804533163784e-06,0.5503295421600342,0.0036119461059570313,2.3968339064595057e-06,0.6730511665344239,0.0,8.146779873641208e-05,0.5107485294342041,0.0,2.4547667635488324e-05,0.7224720478057861,0.0,0.004674083087593317,0.44367027282714844,0.0,0.009289299137890339,0.7575376510620118,0.041329415639241536,0.54531329870224,0.39057145118713377,0.06374829610188802,0.6513521075248718,0.7672755241394043,0.31396172841389974,0.8884770274162292,0.364040732383728,0.3286577224731445,0.9095462560653687,0.6686606407165527,0.2260012149810791,0.9866263270378113,0.4901181697845459,0.22670350074768067,0.9894450306892395,0.6291508674621582,0.5873493194580078,0.9680813550949097,0.4877290725708008,0.6031138102213541,0.9762023091316223,0.5804293632507325,0.8263333002726237,0.5996416807174683,0.5261895179748535,0.8754354476928711,0.6494330167770386
pushup,0.5969836235046386,0.03887869517008464,1.0778141586342826e-05,0.6145784854888916,0.014114061991373697,1.649767341405095e-06,0.5804585933685302,0.012209065755208333,1.8714536054176278e-06,0.6570979595184326,0.0,3.246096821385436e-05,0.5380112171173096,0.0,3.921638926840387e-05,0.7199729919433594,0.0,0.006182624492794275,0.4587367534637451,0.0,0.009640760719776154,0.7686067581176758,0.05258665084838867,0.6412556171417236,0.40746183395385743,0.06603256861368816,0.6838089227676392,0.7622649192810058,0.3454057057698568,0.9047840237617493,0.3780604600906372,0.339923095703125,0.9094830751419067,0.6616362571716309,0.2336088498433431,0.9881772398948669,0.4937270641326904,0.2288316567738851,0.9894315004348755,0.624662971496582,0.5897530873616537,0.9510232210159302,0.4927817821502686,0.574504025777181,0.9535869359970093,0.5750331878662109,0.8648329416910807,0.4298759698867798,0.5169022560119629,0.845498784383138,0.4389880299568176
pushup,0.578908634185791,0.005332914988199869,3.115805156994611e-05,0.5943558692932129,0.0,5.511346898856573e-06,0.5647183895111084,0.0,3.8561020119232126e-06,0.6362886428833008,0.0,0.00012348238669801503,0.5322048664093018,0.0,5.676937144016847e-05,0.7021218299865722,0.0,0.025094373151659966,0.4619849681854248,0.0,0.03877709060907364,0.7610243797302246,0.06738958358764649,0.8224296569824219,0.4023099422454834,0.08400344848632812,0.8458630442619324,0.7679928302764892,0.3333967844645182,0.9521777629852295,0.3750404596328735,0.353207270304362,0.9540519714355469,0.6565027236938477,0.22967788378397624,0.9967808723449707,0.5049867630004883,0.22651119232177735,0.9971553087234497,0.6074187755584717,0.5382564544677735,0.9939817786216736,0.48978123664855955,0.5336812973022461,0.9948476552963257,0.5632873058319092,0.8094464619954427,0.897943913936615,0.5162238121032715,0.8128920873006185,0.9097716808319092
pushup,0.587331485748291,0.010797977447509766,4.258094486431219e-05,0.6060156345367431,0.0,7.218062819447368e-06,0.5751246452331543,0.0,7.62976924306713e-06,0.6545278549194335,0.0,0.00012695354234892875,0.5461725234985352,0.0,0.00010614396160235628,0.7106512069702149,0.0,0.01681404933333397,0.4705190658569336,0.0,0.05791129544377327,0.7599941253662109,0.08893187840779622,0.6594979166984558,0.3989320516586304,0.09884866078694661,0.8738166093826294,0.7642886638641357,0.35231011708577475,0.9029821157455444,0.3802138090133667,0.37392463684082033,0.9557545781135559,0.6476126194000245,0.20150893529256184,0.9956595301628113,0.49552083015441895,0.19655084609985352,0.9974169731140137,0.6091890335083008,0.5139716466267904,0.9948180317878723,0.49521646499633787,0.5103868802388509,0.9971041083335876,0.5661176681518555,0.776952616373698,0.9353362321853638,0.526574182510376,0.7872383117675781,0.9568088054656982
pushup,0.5728684902191162,0.02752710978190104,0.00017944033606909215,0.5911981582641601,0.0008235295613606771,3.340408511576243e-05,0.5592538356781006,0.0016391754150390625,2.6891819288721308e-05,0.6402729988098145,0.0,0.0004020468913950026,0.5308548450469971,0.0,0.00022421852918341756,0.7001941204071045,0.0,0.05654533579945564,0.4605323314666748,0.0,0.1104094609618187,0.7530399799346924,0.11989914576212565,0.7989763617515564,0.39740872383117676,0.13158772786458334,0.8767942786216736,0.7631482124328614,0.3821717262268066,0.9363524317741394,0.3804920673370361,0.4057061513264974,0.9521443843841553,0.6404232501983642,0.21862993240356446,0.9943968057632446,0.4907075881958008,0.21515674591064454,0.9956978559494019,0.5974571228027343,0.5288107872009278,0.9884588122367859,0.49770293235778806,0.519946543375651,0.9914625287055969,0.5695057392120362,0.768960444132487,0.8345974087715149,0.5447245121002198,0.7634825388590495,0.8666431307792664
pushup,0.5499358177185059,0.00928204854329427,0.0008050458272919059,0.5597456932067871,0.0,0.00013073526497464627,0.5384145259857178,0.0,0.00023798672191333026,0.597066068649292,0.0,0.0006961665931157768,0.5188177108764649,0.0,0.0014750943519175053,0.6669305324554443,0.0,0.054488107562065125,0.45932612419128416,0.0,0.31124958395957947,0.7166317462921142,0.1465291976928711,0.5109648108482361,0.3891639232635498,0.16156686147054036,0.9255567789077759,0.7374950408935547,0.3411326726277669,0.7538614869117737,0.37407526969909666,0.4331878662109375,0.9500356912612915,0.6294486999511719,0.23845046361287434,0.9929002523422241,0.4971987247467041,0.2253331184387207,0.9973129630088806,0.5967040538787842,0.5270998001098632,0.9948575496673584,0.4907077789306641,0.47791789372762045,0.9982088804244995,0.5744861602783203,0.7595687866210937,0.9721893668174744,0.5109479427337646,0.6931615193684896,0.9874211549758911
pushup,0.5521751403808594,0.0,0.0006019168067723513,0.559340238571167,0.0,0.00010028322867583483,0.540996503829956,0.0,8.706087828613818e-05,0.5897557258605957,0.0,0.0010803239420056343,0.5202473163604736,0.0,0.0007159088854677975,0.6639408111572266,0.0,0.2575543522834778,0.4559969902038574,0.0,0.3064882159233093,0.7159417152404786,0.189128843943278,0.9113523364067078,0.40717601776123047,0.18708470662434895,0.9203417897224426,0.7180050849914551,0.421848201751709,0.9535364508628845,0.392643404006958,0.44879512786865233,0.9546977281570435,0.6091512680053711,0.26301466623942055,0.9981878399848938,0.47844524383544923,0.24877169926961262,0.9983088970184326,0.5858574867248535,0.5411884943644206,0.997514009475708,0.48446407318115237,0.4787987391153971,0.9977443218231201,0.5742949962615966,0.7777781804402669,0.9746615886688232,0.5235642433166504,0.6813070933024089,0.978463351726532
pushup,0.5436333656311035,0.0,0.003949279896914959,0.5552973270416259,0.0,0.0008561217109672725,0.5330040454864502,0.0,0.00036062407889403403,0.5921238899230957,0.0,0.006423496641218662,0.5159001350402832,0.0,0.0011643614852800965,0.6526917457580567,0.007658163706461589,0.6516144871711731,0.4526182174682617,0.0,0.5190525054931641,0.6903350353240967,0.2259965419769287,0.9763696789741516,0.40085930824279786,0.22289101282755533,0.9386134743690491,0.7044707298278808,0.45163825352986653,0.9857761263847351,0.3897571563720703,0.4747886657714844,0.9671958684921265,0.5929965019226074,0.28464028040568035,0.998698353767395,0.4658862590789795,0.2733653386433919,0.9981829524040222,0.5926551342010498,0.521770159403483,0.9974607229232788,0.48023037910461425,0.46893660227457684,0.9965425133705139,0.5881997108459472,0.7633943557739258,0.9660657644271851,0.5210832595825196,0.6851327260335286,0.9624699354171753
pushup,0.5270743846893311,0.012581443786621094,0.016239343211054802,0.5436227798461915,0.0,0.003422962501645088,0.5112655639648438,0.0,0.002162803430110216,0.5869264125823974,0.0,0.011130087077617645,0.4874557018280029,0.0,0.0037573035806417465,0.6449099540710449,0.011813990275065104,0.6805727481842041,0.43505659103393557,0.007778326670328776,0.6891950368881226,0.6846194267272949,0.24067120552062987,0.960084855556488,0.39436442852020265,0.24662521680196126,0.9566097259521484,0.6911280632019043,0.46087287267049154,0.9788051843643188,0.38437113761901853,0.49013894399007163,0.9750342965126038,0.5930482864379882,0.25723206202189125,0.9977843165397644,0.45955729484558105,0.25063600540161135,0.9977837204933167,0.6051335811614991,0.5012404123942057,0.9958055019378662,0.4860804080963135,0.4640875498453776,0.9960184693336487,0.5852292537689209,0.7297557830810547,0.9503525495529175,0.5182858467102051,0.6804203033447266,0.9559140205383301
